mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.46084132194519045,0.004543191865255708,0.030612611770629884,0.0015491434313020644,3,1,10,200,"{'model__max_depth': 3, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 200}",0.9922600619195046,0.9618163054695562,0.9969040247678018,0.9865841073271414,0.9943240454076367,0.9863777089783282,0.012742486456505683,98,0.9941950464396285,0.9991615067079462,0.9953237874097007,0.9956785345717234,0.9948722910216719,0.9958462332301341,0.0017301498172453175
1.1599213123321532,0.013262369535752728,0.06835532188415527,0.0020844413959554406,3,1,10,500,"{'model__max_depth': 3, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 500}",0.9932920536635707,0.9587203302373581,0.9963880288957687,0.9881320949432404,0.9927760577915377,0.9858617131062951,0.013824838118740582,103,0.9947755417956656,0.9991615067079463,0.9956140350877193,0.9956462848297213,0.9947432920536635,0.9959881320949432,0.0016338369882140458
0.23157973289489747,0.0017970153077330217,0.017714738845825195,0.0005654856872797607,3,2,2,100,"{'model__max_depth': 3, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.9927760577915377,0.9656862745098039,0.9969040247678018,0.9860681114551083,0.9948400412796699,0.9872549019607841,0.011381891169421869,75,0.9940982972136224,0.9992582559339525,0.995452786377709,0.9956785345717233,0.9949045407636739,0.9958784829721361,0.00177548229993986
0.46375370025634766,0.007698545634611207,0.03056988716125488,0.0006426244635173608,3,2,2,200,"{'model__max_depth': 3, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.9912280701754386,0.9633642930856553,0.9979360165118679,0.9871001031991744,0.9938080495356038,0.9866873065015481,0.012181874641506794,89,0.9940337977296181,0.9992582559339526,0.995452786377709,0.9958075335397317,0.994936790505676,0.9958978328173375,0.0017830812067147117
1.175212812423706,0.015887732946727937,0.06955389976501465,0.002248839315621784,3,2,2,500,"{'model__max_depth': 3, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 500}",0.9927760577915377,0.9602683178534571,0.9979360165118679,0.9886480908152735,0.9932920536635707,0.9865841073271413,0.013483200215132787,95,0.9948077915376677,0.9990647574819402,0.9956785345717234,0.9957107843137255,0.994936790505676,0.9960397316821465,0.0015571516670844488
0.23433952331542968,0.0023601708271628486,0.01782989501953125,0.0004528258408253942,3,2,5,100,"{'model__max_depth': 3, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.9922600619195046,0.9656862745098039,0.9969040247678018,0.9860681114551083,0.9943240454076367,0.987048503611971,0.011265266500718405,79,0.9941627966976264,0.9992582559339525,0.9954850361197112,0.995452786377709,0.994936790505676,0.995859133126935,0.0017656372957658665
0.4715458393096924,0.004503982592729472,0.03109912872314453,0.0006548783239213342,3,2,5,200,"{'model__max_depth': 3, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.9912280701754387,0.9633642930856553,0.9979360165118679,0.9865841073271414,0.9938080495356038,0.9865841073271415,0.012180126005218242,94,0.9939692982456141,0.9992260061919505,0.995452786377709,0.9956462848297214,0.9949045407636739,0.9958397832817336,0.0017903690507974634
1.1881562709808349,0.013154985484513984,0.07246923446655273,0.0037233828292229155,3,2,5,500,"{'model__max_depth': 3, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 500}",0.9932920536635707,0.9602683178534571,0.9979360165118679,0.9881320949432404,0.9932920536635707,0.9865841073271413,0.01351869795154826,95,0.9947755417956656,0.9990647574819401,0.9956462848297213,0.9957107843137255,0.9949045407636739,0.9960203818369454,0.0015683590337807348
0.23713150024414062,0.0015649082483160442,0.018037939071655275,0.0005786797523293511,3,2,10,100,"{'model__max_depth': 3, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 100}",0.9922600619195047,0.9667182662538699,0.9963880288957688,0.9845201238390093,0.9932920536635708,0.9866357069143448,0.010697927271313338,90,0.9939047987616099,0.999000257997936,0.9946787925696594,0.9950657894736842,0.9946142930856554,0.995452786377709,0.0018128830395453056
0.470759916305542,0.0040059613531033995,0.03128552436828613,0.0011864901583098634,3,2,10,200,"{'model__max_depth': 3, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'model__n_estimators': 200}",0.9907120743034056,0.9623323013415893,0.9963880288957689,0.9850361197110423,0.9943240454076367,0.9857585139318885,0.012330466073266336,104,0.9938725490196079,0.9989035087719297,0.9950012899896801,0.9952270381836945,0.9946465428276574,0.9955301857585137,0.0017481145115050914
